5994742;2620;643597.518376596;628461.587820795;2225.04;273.103;17.2279;50.07711;61.60012;Sun;M
5995018;0;1078271.26350393;748421.553785699;1158.24;281.526;17.09316;55.10595;56.61762;Sun;H
5995018;30;1074936.53772278;746407.334787599;1584.96;278.583;17.75756;56.84542;59.80822;Sun;H
5995018;60;1071049.68512312;745393.713849467;2225.04;274.247;19.28092;57.14755;60.83512;Sun;H
5995018;140;1060312.19700791;741066.147620896;3383.28;268.088;25.6843;53.18954;24.13052;Sun;H
5995018;419;1011664.71395661;721368.880781895;7589.52;239.209;41.0712;47.3808;12.30262;Sun;H
5995018;624;972750.479054825;706267.094230165;8839.2;232.78;47.143;46.3048;17.51592;Sun;H
5995018;774;943060.276471743;704438.887451129;8839.2;232.81;47.9867;45.5978;18.28282;Sun;H
5995018;909;916046.212457777;703396.075215766;8839.2;232.667;47.3179;45.8104;19.37952;Sun;H
5995018;1271;845105.689801269;691308.458941021;8839.2;232.961;45.9983;47.8305;20.43922;Sun;H
5995018;1476;806034.490965204;679227.2145939;8839.2;233.694;44.1038;47.7773;49.01472;Sun;H
5995018;1875;737425.832494408;658014.257726076;6339.84;254.948;28.9922;50.80314;6.0901;Sun;H
5995018;2025;715913.064871281;644386.220790016;5242.56;257.419;25.9568;51.37896;7.06128;Sun;H
5995018;2180;690785.581428718;638640.894049797;4114.8;267.393;21.31984;51.5016;10.47542;Sun;H
5995018;2515;643502.493919276;628583.042071818;2042.16;276.389;16.60749;52.96675;69.89862;Sun;H
5995313;0;1078198.80284021;748516.964987782;1158.24;281.607;21.31179;54.42512;54.25732;Sun;M
5995313;35;1074871.69284979;745447.117043815;1463.04;279.254;23.12327;52.93982;55.53362;Sun;M
5995313;65;1070895.5811594;744694.734658081;2072.64;275.259;23.24235;53.45831;42.75742;Sun;M
5995313;145;1060148.05339309;741111.602133669;3200.4;269.43;25.21291;49.87289;11.49544;Sun;M
5995313;399;1011621.41185745;727888.491554356;5516.88;258.2;29.6997;47.9609;8.02889;Sun;M
5995313;589;970833.888882081;721233.275658915;6979.92;246.579;35.9987;45.5937;8.00454;Sun;M
5995313;719;941954.739253742;716548.336390417;7863.84;240.199;41.5656;43.6804;10.70064;Sun;M
5995313;844;914746.913747413;712135.113231363;8778.24;232.532;49.0851;43.2168;21.18842;Sun;M
5995313;1186;843542.83395714;700136.646483583;8839.2;233.193;46.2195;45.6683;25.89362;Sun;M
5995313;1381;804621.641512811;684925.563866485;8839.2;233.823;45.4159;48.71;47.92672;Sun;M
5995313;1725;737103.01286342;657886.356866256;5852.16;253.174;31.1481;50.30431;6.62642;Sun;M
5995313;1870;716019.229097132;644432.219605899;5151.12;257.686;25.7318;51.40436;7.17894;Sun;M
5995313;2065;692120.056337667;629339.971112792;4206.24;263.867;21.97294;51.14425;9.34483;Sun;M
5995313;2445;643841.452237336;627719.901769142;2042.16;276.438;16.52181;53.35536;62.63152;Sun;M
5996316;0;1078277.28864766;748510.882466846;1066.8;282.51;19.60861;52.85358;70.49352;Sun;M
5996316;30;1075063.12736549;746793.389034104;1371.6;282.498;19.7548;52.76737;69.58492;Sun;M
5996316;64;1070760.5531925;744930.781488314;1828.8;279.746;22.25397;54.66513;62.75172;Sun;M
5996316;144;1060487.25869462;740721.246161002;2987.04;273.395;25.524;54.27204;48.31242;Sun;M
5996316;429;1010813.9582903;730366.246106903;6065.52;248.862;27.6741;46.7588;32.16592;Sun;M
5996316;649;970679.940246585;723236.109127113;8077.2;242.122;43.6686;45.1406;9.85096;Sun;M
5996316;804;941669.332192404;718056.730660371;8839.2;235.95;59.2514;43.408;9.02527;Sun;M
5996316;949;914642.403249697;713252.162641139;8839.2;235.442;57.2585;43.5951;9.89482;Sun;M
5996316;1336;844691.123948181;694668.950715695;8808.72;235.113;53.2944;44.8871;10.87958;Sun;M
5996316;1556;805528.419922113;681332.803611709;8839.2;236.605;60.2823;47.6178;15.22522;Sun;M
5996316;1950;737679.270721107;658185.280078528;6431.28;250.336;44.6402;45.4793;6.19852;Sun;M
5996316;2100;715701.920084696;644272.060842483;5303.52;257.459;27.5797;47.3399;8.95036;Sun;M
5996316;2260;692796.459620545;629758.61885738;4328.16;262.677;22.77582;48.813;13.24542;Sun;M
5996316;2625;643748.181616881;631800.849622989;2468.88;272.481;18.2013;51.22359;58.41532;Sun;M
5996352;0;1078540.80585445;748683.443579827;1097.28;282.354;19.76747;53.00762;70.23092;Sun;M
5996352;35;1075335.19019648;745476.645640329;1493.52;280.269;21.84276;54.71073;65.26602;Sun;M
5996352;70;1070772.30707443;744664.718757218;2133.6;275.916;24.32508;54.6891;53.60412;Sun;M
5996352;145;1060746.60949639;741270.810586785;3169.92;268.033;27.0244;53.3813;58.45632;Sun;M
5996352;424;1010702.55821699;730649.007722267;6309.36;250.392;26.3695;46.6593;36.61672;Sun;M
5996352;634;969978.566180689;723312.4586858;8046.72;241.99;44.1589;45.0834;9.74545;Sun;M
5996352;779;941265.415451594;718149.35673412;8839.2;235.954;59.288;43.3803;9.02093;Sun;M
5996352;914;914848.173193207;713405.154205175;8839.2;235.449;57.2932;43.5929;9.88522;Sun;M
5996352;1281;845131.158451215;693373.648595318;8839.2;235.273;52.8379;44.836;10.77992;Sun;M
5996352;1491;805458.267662737;680376.586688997;8839.2;236.594;60.2282;47.591;15.17982;Sun;M
5996352;1865;737879.469054892;658211.122954032;6400.8;250.559;44.4457;45.4663;6.0676;Sun;M
5996352;2005;715447.056645423;647573.739237906;5394.96;258.043;26.8697;47.502;9.02609;Sun;M
5996352;2155;690203.143888135;640863.389929706;4175.76;267.326;21.97098;50.05356;20.83862;Sun;M
5996352;2460;643573.401676439;634716.79775377;1950.72;275.444;17.18036;50.8106;66.38882;Sun;M
5996688;0;1078566.89758253;748774.061088412;1219.2;281.735;20.43891;53.59061;68.92142;Sun;M
5996688;35;1075333.02537811;745932.318141097;1554.48;279.862;22.09882;54.73571;64.19242;Sun;M
5996688;69;1070760.39514286;745053.057096808;2194.56;275.486;24.58888;54.685;52.66532;Sun;M
5996688;145;1060623.86159063;741285.463610088;3200.4;267.801;27.0437;53.35001;58.93892;Sun;M
5996688;424;1011731.28477895;725939.032639519;6400.8;245.392;30.8652;46.9634;23.66322;Sun;M
5996688;634;970934.842394638;719772.096065289;8168.64;237.653;56.1701;44.9881;7.92053;Sun;M
5996688;784;941576.460578078;715353.914158241;8839.2;235.826;58.621;43.4654;9.27367;Sun;M
5996688;919;915177.51082949;711387.086986323;8839.2;235.396;56.879;43.6665;9.96303;Sun;M
5996688;1286;843932.684842999;700204.806235321;8839.2;235.419;53.7862;44.9664;10.72902;Sun;M
5996688;1496;804910.382300291;685077.684830938;8839.2;236.65;60.4982;47.7417;15.42662;Sun;M
5996688;1880;737764.796500497;658231.215126034;6339.84;255.113;34.11;46.4683;6.33924;Sun;M
5996688;2025;715961.737131252;644420.244852654;5181.6;257.178;28.1038;47.2488;8.76336;Sun;M
5996688;2210;692441.748243761;629510.265059581;4236.72;263.303;22.519;48.9624;13.66022;Sun;M
5996688;2585;643479.464866915;628449.818282387;2346.96;274.71;17.34312;50.83883;65.39682;Sun;M
